dni,ghi,period_end,period
88,267,2024-01-01T10:45:00+00:00,PT15M
0,238,2024-01-01T11:00:00+00:00,PT15M
100,280,2024-01-01T11:15:00+00:00,PT15M
0,237,2024-01-01T11:30:00+00:00,PT15M
0,247,2024-01-01T11:45:00+00:00,PT15M
0,218,2024-01-01T12:00:00+00:00,PT15M
0,198,2024-01-01T12:15:00+00:00,PT15M
0,153,2024-01-01T12:30:00+00:00,PT15M
0,161,2024-01-01T12:45:00+00:00,PT15M
112,237,2024-01-01T13:00:00+00:00,PT15M
78,216,2024-01-01T13:15:00+00:00,PT15M
0,155,2024-01-01T13:30:00+00:00,PT15M
162,195,2024-01-01T13:45:00+00:00,PT15M
149,173,2024-01-01T14:00:00+00:00,PT15M
60,140,2024-01-01T14:15:00+00:00,PT15M
73,118,2024-01-01T14:30:00+00:00,PT15M
0,64,2024-01-01T14:45:00+00:00,PT15M
0,53,2024-01-01T15:00:00+00:00,PT15M
0,31,2024-01-01T15:15:00+00:00,PT15M
0,12,2024-01-01T15:30:00+00:00,PT15M
0,0,2024-01-01T15:45:00+00:00,PT15M
0,0,2024-01-01T16:00:00+00:00,PT15M
0,0,2024-01-01T16:15:00+00:00,PT15M
0,0,2024-01-01T16:30:00+00:00,PT15M
0,0,2024-01-01T16:45:00+00:00,PT15M
0,0,2024-01-01T17:00:00+00:00,PT15M
0,0,2024-01-01T17:15:00+00:00,PT15M
0,0,2024-01-01T17:30:00+00:00,PT15M
0,0,2024-01-01T17:45:00+00:00,PT15M
0,0,2024-01-01T18:00:00+00:00,PT15M
0,0,2024-01-01T18:15:00+00:00,PT15M
0,0,2024-01-01T18:30:00+00:00,PT15M
0,0,2024-01-01T18:45:00+00:00,PT15M
0,0,2024-01-01T19:00:00+00:00,PT15M
0,0,2024-01-01T19:15:00+00:00,PT15M
0,0,2024-01-01T19:30:00+00:00,PT15M
0,0,2024-01-01T19:45:00+00:00,PT15M
0,0,2024-01-01T20:00:00+00:00,PT15M
0,0,2024-01-01T20:15:00+00:00,PT15M
0,0,2024-01-01T20:30:00+00:00,PT15M
0,0,2024-01-01T20:45:00+00:00,PT15M
0,0,2024-01-01T21:00:00+00:00,PT15M
0,0,2024-01-01T21:15:00+00:00,PT15M
0,0,2024-01-01T21:30:00+00:00,PT15M
0,0,2024-01-01T21:45:00+00:00,PT15M
0,0,2024-01-01T22:00:00+00:00,PT15M
0,0,2024-01-01T22:15:00+00:00,PT15M
0,0,2024-01-01T22:30:00+00:00,PT15M
0,0,2024-01-01T22:45:00+00:00,PT15M
0,0,2024-01-01T23:00:00+00:00,PT15M
0,0,2024-01-01T23:15:00+00:00,PT15M
0,0,2024-01-01T23:30:00+00:00,PT15M
0,0,2024-01-01T23:45:00+00:00,PT15M
0,0,2024-01-02T00:00:00+00:00,PT15M
0,0,2024-01-02T00:15:00+00:00,PT15M
0,0,2024-01-02T00:30:00+00:00,PT15M
0,0,2024-01-02T00:45:00+00:00,PT15M
0,0,2024-01-02T01:00:00+00:00,PT15M
0,0,2024-01-02T01:15:00+00:00,PT15M
0,0,2024-01-02T01:30:00+00:00,PT15M
0,0,2024-01-02T01:45:00+00:00,PT15M
0,0,2024-01-02T02:00:00+00:00,PT15M
0,0,2024-01-02T02:15:00+00:00,PT15M
0,0,2024-01-02T02:30:00+00:00,PT15M
0,0,2024-01-02T02:45:00+00:00,PT15M
0,0,2024-01-02T03:00:00+00:00,PT15M
0,0,2024-01-02T03:15:00+00:00,PT15M
0,0,2024-01-02T03:30:00+00:00,PT15M
0,0,2024-01-02T03:45:00+00:00,PT15M
0,0,2024-01-02T04:00:00+00:00,PT15M
0,0,2024-01-02T04:15:00+00:00,PT15M
0,0,2024-01-02T04:30:00+00:00,PT15M
0,0,2024-01-02T04:45:00+00:00,PT15M
0,0,2024-01-02T05:00:00+00:00,PT15M
0,0,2024-01-02T05:15:00+00:00,PT15M
0,0,2024-01-02T05:30:00+00:00,PT15M
0,0,2024-01-02T05:45:00+00:00,PT15M
0,0,2024-01-02T06:00:00+00:00,PT15M
0,0,2024-01-02T06:15:00+00:00,PT15M
0,0,2024-01-02T06:30:00+00:00,PT15M
0,0,2024-01-02T06:45:00+00:00,PT15M
0,8,2024-01-02T07:00:00+00:00,PT15M
18,31,2024-01-02T07:15:00+00:00,PT15M
369,71,2024-01-02T07:30:00+00:00,PT15M
461,106,2024-01-02T07:45:00+00:00,PT15M
479,137,2024-01-02T08:00:00+00:00,PT15M
460,165,2024-01-02T08:15:00+00:00,PT15M
646,211,2024-01-02T08:30:00+00:00,PT15M
685,244,2024-01-02T08:45:00+00:00,PT15M
714,274,2024-01-02T09:00:00+00:00,PT15M
739,302,2024-01-02T09:15:00+00:00,PT15M
760,328,2024-01-02T09:30:00+00:00,PT15M
777,351,2024-01-02T09:45:00+00:00,PT15M
792,371,2024-01-02T10:00:00+00:00,PT15M
803,387,2024-01-02T10:15:00+00:00,PT15M
812,401,2024-01-02T10:30:00+00:00,PT15M
818,411,2024-01-02T10:45:00+00:00,PT15M
823,418,2024-01-02T11:00:00+00:00,PT15M
824,421,2024-01-02T11:15:00+00:00,PT15M
824,420,2024-01-02T11:30:00+00:00,PT15M
821,416,2024-01-02T11:45:00+00:00,PT15M
816,409,2024-01-02T12:00:00+00:00,PT15M
809,398,2024-01-02T12:15:00+00:00,PT15M
799,384,2024-01-02T12:30:00+00:00,PT15M
786,366,2024-01-02T12:45:00+00:00,PT15M
771,345,2024-01-02T13:00:00+00:00,PT15M
753,322,2024-01-02T13:15:00+00:00,PT15M
731,296,2024-01-02T13:30:00+00:00,PT15M
703,267,2024-01-02T13:45:00+00:00,PT15M
666,235,2024-01-02T14:00:00+00:00,PT15M
623,202,2024-01-02T14:15:00+00:00,PT15M
570,168,2024-01-02T14:30:00+00:00,PT15M
508,133,2024-01-02T14:45:00+00:00,PT15M
432,98,2024-01-02T15:00:00+00:00,PT15M
138,55,2024-01-02T15:15:00+00:00,PT15M
0,22,2024-01-02T15:30:00+00:00,PT15M
0,2,2024-01-02T15:45:00+00:00,PT15M
0,0,2024-01-02T16:00:00+00:00,PT15M
0,0,2024-01-02T16:15:00+00:00,PT15M
0,0,2024-01-02T16:30:00+00:00,PT15M
0,0,2024-01-02T16:45:00+00:00,PT15M
0,0,2024-01-02T17:00:00+00:00,PT15M
0,0,2024-01-02T17:15:00+00:00,PT15M
0,0,2024-01-02T17:30:00+00:00,PT15M
0,0,2024-01-02T17:45:00+00:00,PT15M
0,0,2024-01-02T18:00:00+00:00,PT15M
0,0,2024-01-02T18:15:00+00:00,PT15M
0,0,2024-01-02T18:30:00+00:00,PT15M
0,0,2024-01-02T18:45:00+00:00,PT15M
0,0,2024-01-02T19:00:00+00:00,PT15M
0,0,2024-01-02T19:15:00+00:00,PT15M
0,0,2024-01-02T19:30:00+00:00,PT15M
0,0,2024-01-02T19:45:00+00:00,PT15M
0,0,2024-01-02T20:00:00+00:00,PT15M
0,0,2024-01-02T20:15:00+00:00,PT15M
0,0,2024-01-02T20:30:00+00:00,PT15M
0,0,2024-01-02T20:45:00+00:00,PT15M
0,0,2024-01-02T21:00:00+00:00,PT15M
0,0,2024-01-02T21:15:00+00:00,PT15M
0,0,2024-01-02T21:30:00+00:00,PT15M
0,0,2024-01-02T21:45:00+00:00,PT15M
0,0,2024-01-02T22:00:00+00:00,PT15M
0,0,2024-01-02T22:15:00+00:00,PT15M
0,0,2024-01-02T22:30:00+00:00,PT15M
0,0,2024-01-02T22:45:00+00:00,PT15M
0,0,2024-01-02T23:00:00+00:00,PT15M
0,0,2024-01-02T23:15:00+00:00,PT15M
0,0,2024-01-02T23:30:00+00:00,PT15M
0,0,2024-01-02T23:45:00+00:00,PT15M
0,0,2024-01-03T00:00:00+00:00,PT15M
0,0,2024-01-03T00:15:00+00:00,PT15M
0,0,2024-01-03T00:30:00+00:00,PT15M
0,0,2024-01-03T00:45:00+00:00,PT15M
0,0,2024-01-03T01:00:00+00:00,PT15M
0,0,2024-01-03T01:15:00+00:00,PT15M
0,0,2024-01-03T01:30:00+00:00,PT15M
0,0,2024-01-03T01:45:00+00:00,PT15M
0,0,2024-01-03T02:00:00+00:00,PT15M
0,0,2024-01-03T02:15:00+00:00,PT15M
0,0,2024-01-03T02:30:00+00:00,PT15M
0,0,2024-01-03T02:45:00+00:00,PT15M
0,0,2024-01-03T03:00:00+00:00,PT15M
0,0,2024-01-03T03:15:00+00:00,PT15M
0,0,2024-01-03T03:30:00+00:00,PT15M
0,0,2024-01-03T03:45:00+00:00,PT15M
0,0,2024-01-03T04:00:00+00:00,PT15M
0,0,2024-01-03T04:15:00+00:00,PT15M
0,0,2024-01-03T04:30:00+00:00,PT15M
0,0,2024-01-03T04:45:00+00:00,PT15M
0,0,2024-01-03T05:00:00+00:00,PT15M
0,0,2024-01-03T05:15:00+00:00,PT15M
0,0,2024-01-03T05:30:00+00:00,PT15M
0,0,2024-01-03T05:45:00+00:00,PT15M
0,0,2024-01-03T06:00:00+00:00,PT15M
0,0,2024-01-03T06:15:00+00:00,PT15M
0,0,2024-01-03T06:30:00+00:00,PT15M
0,0,2024-01-03T06:45:00+00:00,PT15M
0,3,2024-01-03T07:00:00+00:00,PT15M
0,13,2024-01-03T07:15:00+00:00,PT15M
0,33,2024-01-03T07:30:00+00:00,PT15M
0,40,2024-01-03T07:45:00+00:00,PT15M
0,60,2024-01-03T08:00:00+00:00,PT15M
0,87,2024-01-03T08:15:00+00:00,PT15M
0,95,2024-01-03T08:30:00+00:00,PT15M
0,82,2024-01-03T08:45:00+00:00,PT15M
0,127,2024-01-03T09:00:00+00:00,PT15M
0,83,2024-01-03T09:15:00+00:00,PT15M
0,39,2024-01-03T09:30:00+00:00,PT15M
0,84,2024-01-03T09:45:00+00:00,PT15M
0,139,2024-01-03T10:00:00+00:00,PT15M
0,107,2024-01-03T10:15:00+00:00,PT15M
0,146,2024-01-03T10:30:00+00:00,PT15M
0,155,2024-01-03T10:45:00+00:00,PT15M
0,137,2024-01-03T11:00:00+00:00,PT15M
0,153,2024-01-03T11:15:00+00:00,PT15M
0,112,2024-01-03T11:30:00+00:00,PT15M
0,85,2024-01-03T11:45:00+00:00,PT15M
0,81,2024-01-03T12:00:00+00:00,PT15M
0,63,2024-01-03T12:15:00+00:00,PT15M
0,50,2024-01-03T12:30:00+00:00,PT15M
0,82,2024-01-03T12:45:00+00:00,PT15M
0,82,2024-01-03T13:00:00+00:00,PT15M
0,73,2024-01-03T13:15:00+00:00,PT15M
0,65,2024-01-03T13:30:00+00:00,PT15M
0,78,2024-01-03T13:45:00+00:00,PT15M
0,66,2024-01-03T14:00:00+00:00,PT15M
0,26,2024-01-03T14:15:00+00:00,PT15M
0,28,2024-01-03T14:30:00+00:00,PT15M
0,23,2024-01-03T14:45:00+00:00,PT15M
0,35,2024-01-03T15:00:00+00:00,PT15M
116,54,2024-01-03T15:15:00+00:00,PT15M
0,21,2024-01-03T15:30:00+00:00,PT15M
0,2,2024-01-03T15:45:00+00:00,PT15M
0,0,2024-01-03T16:00:00+00:00,PT15M
0,0,2024-01-03T16:15:00+00:00,PT15M
0,0,2024-01-03T16:30:00+00:00,PT15M
0,0,2024-01-03T16:45:00+00:00,PT15M
0,0,2024-01-03T17:00:00+00:00,PT15M
0,0,2024-01-03T17:15:00+00:00,PT15M
0,0,2024-01-03T17:30:00+00:00,PT15M
0,0,2024-01-03T17:45:00+00:00,PT15M
0,0,2024-01-03T18:00:00+00:00,PT15M
0,0,2024-01-03T18:15:00+00:00,PT15M
0,0,2024-01-03T18:30:00+00:00,PT15M
0,0,2024-01-03T18:45:00+00:00,PT15M
0,0,2024-01-03T19:00:00+00:00,PT15M
0,0,2024-01-03T19:15:00+00:00,PT15M
0,0,2024-01-03T19:30:00+00:00,PT15M
0,0,2024-01-03T19:45:00+00:00,PT15M
0,0,2024-01-03T20:00:00+00:00,PT15M
0,0,2024-01-03T20:15:00+00:00,PT15M
0,0,2024-01-03T20:30:00+00:00,PT15M
0,0,2024-01-03T20:45:00+00:00,PT15M
0,0,2024-01-03T21:00:00+00:00,PT15M
0,0,2024-01-03T21:15:00+00:00,PT15M
0,0,2024-01-03T21:30:00+00:00,PT15M
0,0,2024-01-03T21:45:00+00:00,PT15M
0,0,2024-01-03T22:00:00+00:00,PT15M
0,0,2024-01-03T22:15:00+00:00,PT15M
0,0,2024-01-03T22:30:00+00:00,PT15M
0,0,2024-01-03T22:45:00+00:00,PT15M
0,0,2024-01-03T23:00:00+00:00,PT15M
0,0,2024-01-03T23:15:00+00:00,PT15M
0,0,2024-01-03T23:30:00+00:00,PT15M
0,0,2024-01-03T23:45:00+00:00,PT15M
0,0,2024-01-04T00:00:00+00:00,PT15M
0,0,2024-01-04T00:15:00+00:00,PT15M
0,0,2024-01-04T00:30:00+00:00,PT15M
0,0,2024-01-04T00:45:00+00:00,PT15M
0,0,2024-01-04T01:00:00+00:00,PT15M
0,0,2024-01-04T01:15:00+00:00,PT15M
0,0,2024-01-04T01:30:00+00:00,PT15M
0,0,2024-01-04T01:45:00+00:00,PT15M
0,0,2024-01-04T02:00:00+00:00,PT15M
0,0,2024-01-04T02:15:00+00:00,PT15M
0,0,2024-01-04T02:30:00+00:00,PT15M
0,0,2024-01-04T02:45:00+00:00,PT15M
0,0,2024-01-04T03:00:00+00:00,PT15M
0,0,2024-01-04T03:15:00+00:00,PT15M
0,0,2024-01-04T03:30:00+00:00,PT15M
0,0,2024-01-04T03:45:00+00:00,PT15M
0,0,2024-01-04T04:00:00+00:00,PT15M
0,0,2024-01-04T04:15:00+00:00,PT15M
0,0,2024-01-04T04:30:00+00:00,PT15M
0,0,2024-01-04T04:45:00+00:00,PT15M
0,0,2024-01-04T05:00:00+00:00,PT15M
0,0,2024-01-04T05:15:00+00:00,PT15M
0,0,2024-01-04T05:30:00+00:00,PT15M
0,0,2024-01-04T05:45:00+00:00,PT15M
0,0,2024-01-04T06:00:00+00:00,PT15M
0,0,2024-01-04T06:15:00+00:00,PT15M
0,0,2024-01-04T06:30:00+00:00,PT15M
0,0,2024-01-04T06:45:00+00:00,PT15M
0,4,2024-01-04T07:00:00+00:00,PT15M
0,17,2024-01-04T07:15:00+00:00,PT15M
9,48,2024-01-04T07:30:00+00:00,PT15M
58,73,2024-01-04T07:45:00+00:00,PT15M
164,112,2024-01-04T08:00:00+00:00,PT15M
17,103,2024-01-04T08:15:00+00:00,PT15M
238,159,2024-01-04T08:30:00+00:00,PT15M
414,214,2024-01-04T08:45:00+00:00,PT15M
192,207,2024-01-04T09:00:00+00:00,PT15M
247,235,2024-01-04T09:15:00+00:00,PT15M
582,306,2024-01-04T09:30:00+00:00,PT15M
743,349,2024-01-04T09:45:00+00:00,PT15M
803,375,2024-01-04T10:00:00+00:00,PT15M
818,393,2024-01-04T10:15:00+00:00,PT15M
830,407,2024-01-04T10:30:00+00:00,PT15M
839,418,2024-01-04T10:45:00+00:00,PT15M
844,425,2024-01-04T11:00:00+00:00,PT15M
846,429,2024-01-04T11:15:00+00:00,PT15M
846,429,2024-01-04T11:30:00+00:00,PT15M
843,425,2024-01-04T11:45:00+00:00,PT15M
835,417,2024-01-04T12:00:00+00:00,PT15M
825,406,2024-01-04T12:15:00+00:00,PT15M
812,392,2024-01-04T12:30:00+00:00,PT15M
799,374,2024-01-04T12:45:00+00:00,PT15M
784,353,2024-01-04T13:00:00+00:00,PT15M
767,330,2024-01-04T13:15:00+00:00,PT15M
746,304,2024-01-04T13:30:00+00:00,PT15M
720,275,2024-01-04T13:45:00+00:00,PT15M
690,244,2024-01-04T14:00:00+00:00,PT15M
652,211,2024-01-04T14:15:00+00:00,PT15M
606,176,2024-01-04T14:30:00+00:00,PT15M
547,141,2024-01-04T14:45:00+00:00,PT15M
469,105,2024-01-04T15:00:00+00:00,PT15M
369,70,2024-01-04T15:15:00+00:00,PT15M
178,37,2024-01-04T15:30:00+00:00,PT15M
28,11,2024-01-04T15:45:00+00:00,PT15M
0,0,2024-01-04T16:00:00+00:00,PT15M
0,0,2024-01-04T16:15:00+00:00,PT15M
0,0,2024-01-04T16:30:00+00:00,PT15M
0,0,2024-01-04T16:45:00+00:00,PT15M
0,0,2024-01-04T17:00:00+00:00,PT15M
0,0,2024-01-04T17:15:00+00:00,PT15M
0,0,2024-01-04T17:30:00+00:00,PT15M
0,0,2024-01-04T17:45:00+00:00,PT15M
0,0,2024-01-04T18:00:00+00:00,PT15M
0,0,2024-01-04T18:15:00+00:00,PT15M
0,0,2024-01-04T18:30:00+00:00,PT15M
0,0,2024-01-04T18:45:00+00:00,PT15M
0,0,2024-01-04T19:00:00+00:00,PT15M
0,0,2024-01-04T19:15:00+00:00,PT15M
0,0,2024-01-04T19:30:00+00:00,PT15M
0,0,2024-01-04T19:45:00+00:00,PT15M
0,0,2024-01-04T20:00:00+00:00,PT15M
0,0,2024-01-04T20:15:00+00:00,PT15M
0,0,2024-01-04T20:30:00+00:00,PT15M
0,0,2024-01-04T20:45:00+00:00,PT15M
0,0,2024-01-04T21:00:00+00:00,PT15M
0,0,2024-01-04T21:15:00+00:00,PT15M
0,0,2024-01-04T21:30:00+00:00,PT15M
0,0,2024-01-04T21:45:00+00:00,PT15M
0,0,2024-01-04T22:00:00+00:00,PT15M
0,0,2024-01-04T22:15:00+00:00,PT15M
0,0,2024-01-04T22:30:00+00:00,PT15M
0,0,2024-01-04T22:45:00+00:00,PT15M
0,0,2024-01-04T23:00:00+00:00,PT15M
0,0,2024-01-04T23:15:00+00:00,PT15M
0,0,2024-01-04T23:30:00+00:00,PT15M
0,0,2024-01-04T23:45:00+00:00,PT15M
0,0,2024-01-05T00:00:00+00:00,PT15M
0,0,2024-01-05T00:15:00+00:00,PT15M
0,0,2024-01-05T00:30:00+00:00,PT15M
0,0,2024-01-05T00:45:00+00:00,PT15M
0,0,2024-01-05T01:00:00+00:00,PT15M
0,0,2024-01-05T01:15:00+00:00,PT15M
0,0,2024-01-05T01:30:00+00:00,PT15M
0,0,2024-01-05T01:45:00+00:00,PT15M
0,0,2024-01-05T02:00:00+00:00,PT15M
0,0,2024-01-05T02:15:00+00:00,PT15M
0,0,2024-01-05T02:30:00+00:00,PT15M
0,0,2024-01-05T02:45:00+00:00,PT15M
0,0,2024-01-05T03:00:00+00:00,PT15M
0,0,2024-01-05T03:15:00+00:00,PT15M
0,0,2024-01-05T03:30:00+00:00,PT15M
0,0,2024-01-05T03:45:00+00:00,PT15M
0,0,2024-01-05T04:00:00+00:00,PT15M
0,0,2024-01-05T04:15:00+00:00,PT15M
0,0,2024-01-05T04:30:00+00:00,PT15M
0,0,2024-01-05T04:45:00+00:00,PT15M
0,0,2024-01-05T05:00:00+00:00,PT15M
0,0,2024-01-05T05:15:00+00:00,PT15M
0,0,2024-01-05T05:30:00+00:00,PT15M
0,0,2024-01-05T05:45:00+00:00,PT15M
0,0,2024-01-05T06:00:00+00:00,PT15M
0,0,2024-01-05T06:15:00+00:00,PT15M
0,0,2024-01-05T06:30:00+00:00,PT15M
0,0,2024-01-05T06:45:00+00:00,PT15M
0,6,2024-01-05T07:00:00+00:00,PT15M
0,18,2024-01-05T07:15:00+00:00,PT15M
0,21,2024-01-05T07:30:00+00:00,PT15M
0,30,2024-01-05T07:45:00+00:00,PT15M
0,61,2024-01-05T08:00:00+00:00,PT15M
0,91,2024-01-05T08:15:00+00:00,PT15M
0,124,2024-01-05T08:30:00+00:00,PT15M
98,168,2024-01-05T08:45:00+00:00,PT15M
104,188,2024-01-05T09:00:00+00:00,PT15M
97,204,2024-01-05T09:15:00+00:00,PT15M
303,257,2024-01-05T09:30:00+00:00,PT15M
67,221,2024-01-05T09:45:00+00:00,PT15M
98,240,2024-01-05T10:00:00+00:00,PT15M
470,328,2024-01-05T10:15:00+00:00,PT15M
421,330,2024-01-05T10:30:00+00:00,PT15M
61,252,2024-01-05T10:45:00+00:00,PT15M
217,300,2024-01-05T11:00:00+00:00,PT15M
74,266,2024-01-05T11:15:00+00:00,PT15M
14,253,2024-01-05T11:30:00+00:00,PT15M
9,239,2024-01-05T11:45:00+00:00,PT15M
0,190,2024-01-05T12:00:00+00:00,PT15M
2,214,2024-01-05T12:15:00+00:00,PT15M
0,190,2024-01-05T12:30:00+00:00,PT15M
0,148,2024-01-05T12:45:00+00:00,PT15M
0,117,2024-01-05T13:00:00+00:00,PT15M
0,143,2024-01-05T13:15:00+00:00,PT15M
0,103,2024-01-05T13:30:00+00:00,PT15M
0,71,2024-01-05T13:45:00+00:00,PT15M
0,85,2024-01-05T14:00:00+00:00,PT15M
0,79,2024-01-05T14:15:00+00:00,PT15M
0,58,2024-01-05T14:30:00+00:00,PT15M
0,39,2024-01-05T14:45:00+00:00,PT15M
0,36,2024-01-05T15:00:00+00:00,PT15M
0,25,2024-01-05T15:15:00+00:00,PT15M
0,14,2024-01-05T15:30:00+00:00,PT15M
0,2,2024-01-05T15:45:00+00:00,PT15M
0,0,2024-01-05T16:00:00+00:00,PT15M
0,0,2024-01-05T16:15:00+00:00,PT15M
0,0,2024-01-05T16:30:00+00:00,PT15M
0,0,2024-01-05T16:45:00+00:00,PT15M
0,0,2024-01-05T17:00:00+00:00,PT15M
0,0,2024-01-05T17:15:00+00:00,PT15M
0,0,2024-01-05T17:30:00+00:00,PT15M
0,0,2024-01-05T17:45:00+00:00,PT15M
0,0,2024-01-05T18:00:00+00:00,PT15M
0,0,2024-01-05T18:15:00+00:00,PT15M
0,0,2024-01-05T18:30:00+00:00,PT15M
0,0,2024-01-05T18:45:00+00:00,PT15M
0,0,2024-01-05T19:00:00+00:00,PT15M
0,0,2024-01-05T19:15:00+00:00,PT15M
0,0,2024-01-05T19:30:00+00:00,PT15M
0,0,2024-01-05T19:45:00+00:00,PT15M
0,0,2024-01-05T20:00:00+00:00,PT15M
0,0,2024-01-05T20:15:00+00:00,PT15M
0,0,2024-01-05T20:30:00+00:00,PT15M
0,0,2024-01-05T20:45:00+00:00,PT15M
0,0,2024-01-05T21:00:00+00:00,PT15M
0,0,2024-01-05T21:15:00+00:00,PT15M
0,0,2024-01-05T21:30:00+00:00,PT15M
0,0,2024-01-05T21:45:00+00:00,PT15M
0,0,2024-01-05T22:00:00+00:00,PT15M
0,0,2024-01-05T22:15:00+00:00,PT15M
0,0,2024-01-05T22:30:00+00:00,PT15M
0,0,2024-01-05T22:45:00+00:00,PT15M
0,0,2024-01-05T23:00:00+00:00,PT15M
0,0,2024-01-05T23:15:00+00:00,PT15M
0,0,2024-01-05T23:30:00+00:00,PT15M
0,0,2024-01-05T23:45:00+00:00,PT15M
0,0,2024-01-06T00:00:00+00:00,PT15M
0,0,2024-01-06T00:15:00+00:00,PT15M
0,0,2024-01-06T00:30:00+00:00,PT15M
0,0,2024-01-06T00:45:00+00:00,PT15M
0,0,2024-01-06T01:00:00+00:00,PT15M
0,0,2024-01-06T01:15:00+00:00,PT15M
0,0,2024-01-06T01:30:00+00:00,PT15M
0,0,2024-01-06T01:45:00+00:00,PT15M
0,0,2024-01-06T02:00:00+00:00,PT15M
0,0,2024-01-06T02:15:00+00:00,PT15M
0,0,2024-01-06T02:30:00+00:00,PT15M
0,0,2024-01-06T02:45:00+00:00,PT15M
0,0,2024-01-06T03:00:00+00:00,PT15M
0,0,2024-01-06T03:15:00+00:00,PT15M
0,0,2024-01-06T03:30:00+00:00,PT15M
0,0,2024-01-06T03:45:00+00:00,PT15M
0,0,2024-01-06T04:00:00+00:00,PT15M
0,0,2024-01-06T04:15:00+00:00,PT15M
0,0,2024-01-06T04:30:00+00:00,PT15M
0,0,2024-01-06T04:45:00+00:00,PT15M
0,0,2024-01-06T05:00:00+00:00,PT15M
0,0,2024-01-06T05:15:00+00:00,PT15M
0,0,2024-01-06T05:30:00+00:00,PT15M
0,0,2024-01-06T05:45:00+00:00,PT15M
0,0,2024-01-06T06:00:00+00:00,PT15M
0,0,2024-01-06T06:15:00+00:00,PT15M
0,0,2024-01-06T06:30:00+00:00,PT15M
0,0,2024-01-06T06:45:00+00:00,PT15M
0,3,2024-01-06T07:00:00+00:00,PT15M
0,5,2024-01-06T07:15:00+00:00,PT15M
0,11,2024-01-06T07:30:00+00:00,PT15M
0,22,2024-01-06T07:45:00+00:00,PT15M
0,24,2024-01-06T08:00:00+00:00,PT15M
0,31,2024-01-06T08:15:00+00:00,PT15M
0,40,2024-01-06T08:30:00+00:00,PT15M
0,37,2024-01-06T08:45:00+00:00,PT15M
0,35,2024-01-06T09:00:00+00:00,PT15M
0,25,2024-01-06T09:15:00+00:00,PT15M
0,28,2024-01-06T09:30:00+00:00,PT15M
0,17,2024-01-06T09:45:00+00:00,PT15M
0,74,2024-01-06T10:00:00+00:00,PT15M
0,120,2024-01-06T10:15:00+00:00,PT15M
0,156,2024-01-06T10:30:00+00:00,PT15M
0,48,2024-01-06T10:45:00+00:00,PT15M
0,64,2024-01-06T11:00:00+00:00,PT15M
0,143,2024-01-06T11:15:00+00:00,PT15M
22,249,2024-01-06T11:30:00+00:00,PT15M
202,302,2024-01-06T11:45:00+00:00,PT15M
698,391,2024-01-06T12:00:00+00:00,PT15M
708,384,2024-01-06T12:15:00+00:00,PT15M
587,352,2024-01-06T12:30:00+00:00,PT15M
233,274,2024-01-06T12:45:00+00:00,PT15M
645,331,2024-01-06T13:00:00+00:00,PT15M
504,291,2024-01-06T13:15:00+00:00,PT15M
602,284,2024-01-06T13:30:00+00:00,PT15M
348,227,2024-01-06T13:45:00+00:00,PT15M
20,157,2024-01-06T14:00:00+00:00,PT15M
0,125,2024-01-06T14:15:00+00:00,PT15M
